the,79897.926
of,38582.531
and,33491.023
to,32261.484
in,24162.163
is,12350.947
that,12329.895
was,11618.234
it,11548.978
for,10881.731
on,8926.561
with,8382.459
he,8378.613
be,8361.517
i,8208.855
by,6857.5
as,6771.729
at,6024.783
you,5895.22
are,5844.803
his,5801.62
had,5753.776
not,5723.581
this,5598.348
have,5477.388
from,5406.528
but,5394.024
which,4828.966
she,4666.097
they,4655.778
or,4647.161
an,4480.999
her,4315.266
were,4070.72
there,3537.005
we,3452.921
their,3424.704
been,3418.272
has,3359.114
one,3231.529
will,3216.784
all,3075.216
would,3059.212
can,2751.081
if,2627.023
who,2586.33
when,2563.991
more,2557.228
said,2508.125
do,2500.406
what,2400.956
about,2229.759
its,2207.255
so,2156.16
up,2122.632
into,2107.901
him,2089.007
no,2087.001
some,2083.197
could,2049.392
them,1950.135
only,1925.03
time,1878.085
out,1807.128
my,1784.029
two,1770.294
other,1768.357
then,1722.076
over,1683.665
also,1647.55
like,1589.857
these,1553.01
me,1534.821
after,1519.758
first,1504.557
your,1503.09
did,1500.227
new,1499.259
now,1498
may,1495.054
any,1494.432
people,1417.983
than,1403.861
should,1370.305
very,1354.938
most,1300.012
where,1281.311
see,1280.066
just,1239.926
made,1228.183
between,1203.839
back,1187.033
many,1146.935
years,1146.354
way,1138.954
being,1138.193
our,1134.168
how,1133.615
work,1117.57
before,1111.055
much,1102.687
down,1070.555
those,1068.342
through,1050.043
such,1013.001
make,950.426
even,929.36
still,923.385
must,919.125
own,917.963
know,908.958
both,908.709
year,905.016
because,885.707
too,880.216
get,879.151
last,875.264
good,856.84
three,856.19
well,849.246
however,823.934
take,821.14
government,817.544
go,814.542
off,799.479
under,795.593
use,790.613
used,780.322
world,767.722
same,756.407
man,754.789
while,748.191
life,740.763
against,740.556
right,737.375
might,734.041
here,732.174
does,728.301
another,712.975
come,710.997
us,710.306
day,707.581
think,692.629
old,679.115
never,672.711
each,666.888
since,666.293
thought,660.387
again,657.717
home,651.507
need,646.721
found,646.292
part,642.82
say,636.458
long,622.667
number,605.53
place,603.441
within,603.123
without,601.892
going,598.517
different,597.272
local,594.727
left,594.575
children,591.698
system,590.453
put,588.752
end,587.811
during,586.912
came,581.863
set,581.269
although,580.577
around,578.613
small,571.13
got,568.018
social,559.151
case,559.041
look,558.156
always,553.688
great,549.04
why,543.978
little,542.775
given,542.526
something,540.437
went,534.116
until,532.954
group,532.027
want,530.45
company,530.326
second,529.247
party,524.558
women,518.458
later,515.775
next,511.363
information,504.945
find,503.575
important,502.939
give,501.307
public,498.416
men,498.098
took,498.042
high,496.853
often,495.47
house,491.929
national,490.85
every,489.356
state,483.81
help,478.858
further,478.623
head,476.064
seen,466.907
less,466.132
four,465.759
away,464.791
face,462.882
told,462.578
looked,456.575
school,454.79
form,453.808
taken,453.103
point,452.992
family,452.093
possible,451.651
large,450.461
hand,449.673
early,448.594
best,445.357
says,443.932
fact,441.595
night,438.441
already,436.076
area,434.319
business,432.051
asked,431.013
things,428.69
development,426.117
money,425.315
better,424.748
having,423.074
yet,421.442
water,421.331
perhaps,420.93
almost,419.934
quite,418.841
himself,417.486
really,417.016
though,415.978
nothing,413.406
called,412.382
days,411.455
power,410.017
political,409.837
side,406.462
country,405.162
become,404.166
change,403.488
eyes,401.123
young,400.611
whether,399.574
enough,398.357
room,392.685
service,386.904
control,386.558
support,384.165
open,383.681
far,379.02
members,378.107
towards,377.899
market,376.71
five,375.7
held,374.759
others,372.712
able,371.938
general,370.79
felt,369.545
council,368.452
act,367.636
whole,365.755
available,361.094
war,360.651
interest,360.554
research,359.793
done,356.958
week,355.077
police,354.302
following,352.919
working,351.757
problem,351.135
making,351.079
full,350.623
either,350.07
problems,348.7
report,347.663
above,347.096
once,345.796
known,343.403
education,342.683
voice,341.701
labour,341.286
saw,338.783
round,338.548
level,337.994
show,337.704
knew,336.003
mind,335.076
am,333.347
body,331.217
car,330.193
half,329.848
office,329.848
tell,327.731
including,326.874
policy,326.874
turned,326.777
clear,326.625
law,326.5
thing,323.858
services,323.499
several,322.862
care,322.586
began,322.558
main,321.811
past,321.631
court,321.41
seemed,320.815
period,320.082
across,319.529
ever,318.685
child,318.602
economic,317.247
health,317.122
million,317.039
keep,316.693
major,316.638
society,316.057
name,315.988
using,315.2
times,315.034
door,314.204
itself,312.917
months,312.904
among,312.53
mother,312.24
upon,312.24
feel,312.129
person,310.538
question,310.234
together,309.722
themselves,309.598
words,308.062
book,306.333
likely,306.292
effect,305.739
behind,305.089
areas,302.626
looking,302.322
anything,301.52
let,301.52
woman,301.063
became,300.593
process,300.579
therefore,299.279
international,297.868
provide,296.139
six,296.029
study,295.794
gave,295.06
real,294.12
position,294.065
result,293.788
probably,293.746
future,293.345
minister,293.304
means,292.46
action,291.934
today,291.603
present,291.298
hard,290.123
view,289.348
kind,289.057
community,288.421
staff,288.241
yes,286.969
management,286.042
special,286.001
evidence,283.829
father,283.414
age,283.4
line,283.193
particularly,282.349
thus,282.225
mean,282.003
