og,166243
i,124079
er,109356
som,81719
til,80409
for,77473
det,77384
en,70507
av,68063
med,67401
har,56902
at,54960
ikke,37875
kan,35208
du,34442
om,34246
de,32993
et,30028
jeg,26059
den,25025
fra,23273
eller,19320
vil,19036
så,18800
skal,18569
seg,16710
være,14819
var,14487
dette,12443
ut,11724
blir,11630
man,11484
ved,10710
alle,10206
deg,9959
opp,9802
etter,9677
mer,9639
får,8074
denne,7980
mange,7974
ble,7668
oss,7642
nå,7574
enn,7355
mye,7301
bli,7244
litt,7092
år,7067
selv,6576
da,6500
hadde,6164
hvor,6141
flere,6138
før,6072
der,6024
både,6021
hva,5940
vært,5890
ta,5874
slik,5804
kommer,5797
nye,5706
kunne,5672
gjør,5653
godt,5646
sier,5573
mot,5507
gir,5346
dag,5170
helt,4947
her,4867
gjøre,4744
går,4705
se,4696
hele,4692
hvordan,4617
din,4605
ønsker,4545
to,4459
ser,4373
mellom,4307
tid,4296
viktig,4177
disse,4165
gjennom,4138
uten,4041
veldig,3998
alt,3956
hun,3852
hos,3847
annet,3842
sammen,3793
gi,3783
siden,3762
våre,3726
første,3707
dere,3680
bedre,3671
mulig,3628
tar,3614
nok,3575
igjen,3554
tillegg,3534
samme,3528
dem,3458
bør,3396
gode,3392
fikk,3353
vår,3301
stor,3237
ulike,3226
bruke,3206
rundt,3124
gå,3109
trenger,3104
jo,3100
sine,3097
ny,3056
siste,3022
derfor,3021
bruk,3020
skulle,3019
blant,2917
fått,2911
blitt,2898
rett,2771
gjelder,2743
kanskje,2735
viser,2705
finner,2684
mener,2681
ingen,2658
bruker,2641
finne,2597
komme,2574
hver,2539
hvis,2516
fordi,2488
si,2487
vet,2459
beste,2425
alltid,2406
mest,2381
innen,2371
står,2355
eksempel,2353
tre,2353
sett,2303
egen,2294
måte,2281
videre,2272
gjerne,2270
informasjon,2252
ligger,2241
større,2231
ofte,2226
finnes,2225
mindre,2213
frem,2212
ting,2210
tatt,2199
samt,2143
norske,2125
gjort,2118
annen,2117
behov,2117
kun,2109
ville,2093
tilbake,2090
svært,2074
hatt,2038
tidligere,2036
ditt,2033
enkelt,2029
mens,2021
brukes,2016
nytt,2003
sitt,2001
langt,1982
prosent,1981
kroner,1980
grunn,1962
plass,1953
tror,1920
forhold,1916
kom,1912
kommune,1910
heller,1884
dine,1843
fleste,1827
lett,1797
lite,1796
vel,1756
tiden,1749
følge,1730
spesielt,1726
ett,1724
fortsatt,1724
allerede,1711
liten,1703
aldri,1688
måtte,1683
minst,1664
hvert,1663
dager,1660
kontakt,1660
jobber,1657
mennesker,1652
dersom,1622
deres,1619
ansatte,1618
vårt,1615
laget,1612
hjelp,1611
gikk,1609
legge,1609
samtidig,1609
stort,1608
neste,1599
spørsmål,1589
vanskelig,1582
lenge,1580
forskjellige,1578
ute,1557
